,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,16813.0,253.8,76.44578313253012,Hold,17.465266382233885,533.6837891962816
0,16815.0,255.8,77.04819277108433,No action,17.465266382233885,535.6642144305197
0,16828.0,267.04347826086956,74.0,No action,17.259552042160742,539.8327527186564
0,16859.0,268.6666666666667,77.6867469879518,No action,17.38274044795784,542.4566475736046
0,16869.0,275.45454545454544,73.01204819277109,Hold,17.444848484848478,550.9037566364419
0,16873.0,279.45454545454544,74.07228915662651,No action,17.444848484848478,554.1479135686717
0,16875.0,260.90909090909093,69.1566265060241,No action,17.672294372294377,555.5781354073818
0,16883.0,275.95238095238096,69.81927710843374,No action,17.734030957052532,556.1562241402938
0,16903.0,290.05,69.89156626506023,No action,18.06193320061933,552.9615824360402
0,16918.0,294.0,67.3012048192771,No action,18.179393939393933,550.7017391138114
0,16943.0,319.0,73.02409638554217,Hold,18.22251714222517,554.3743864810751
0,16945.0,305.0,73.49397590361446,No action,18.22251714222517,554.9235516358548
0,16960.0,324.3157894736842,74.24096385542168,No action,18.33166833166834,559.526259968447
0,16969.0,316.75,76.32530120481928,No action,18.337694286033773,554.3956833809659
0,16970.0,302.6666666666667,76.57831325301204,No action,18.337694286033773,554.215767706148
0,16972.0,304.6666666666667,77.08433734939759,No action,18.337694286033773,553.6785556896401
